Latitude,Longitude,Crime_Severity,Resolved,Suspect_Arrested,Hour,DayOfWeek
19.076363301443024,72.87742768528325,4,No,No,15,3
18.908879502343805,72.82876634119002,4,No,No,8,1
19.073477868150917,72.90238053975833,3,Yes,No,22,5
19.19212115317112,72.84527333005548,3,Yes,Yes,5,4
19.060794854791226,72.8967846642308,7,Yes,Yes,23,2
19.111241679828765,72.85163773326428,3,No,No,18,1
18.92522608172656,72.80688898968566,7,Yes,Yes,18,4
19.144821417023667,72.86860160831806,3,Yes,No,15,1
19.046323030591463,72.84001446443597,1,Yes,No,13,4
19.2268229038917,72.98471117961115,2,Yes,Yes,18,3
18.918816263647997,72.81705277893603,4,Yes,No,20,6
18.926472103596947,72.823372123776,10,No,No,11,2
19.02047690651826,72.84493139511046,10,Yes,Yes,7,2
19.20446113600136,72.97395502156023,4,Yes,Yes,21,3
18.91850817859941,72.84107159263415,1,No,No,22,4
19.017936314390617,72.83810879995856,10,Yes,No,23,0
19.141452526031358,72.8425055277747,4,Yes,Yes,7,4
19.07439041344934,72.89293720722765,6,Yes,No,9,1
19.013918869115006,72.85655558434183,4,Yes,Yes,4,1
19.17355789816025,72.81931667228179,6,Yes,Yes,6,2
19.032676942479654,72.85078128145265,1,Yes,No,11,5
19.170510345461558,72.8548516762341,4,No,Yes,16,3
18.929671283155066,72.81070070645286,4,Yes,No,15,3
19.08955052624298,72.86426545501202,1,No,Yes,16,1
19.130698813193316,72.83149293988447,3,Yes,No,15,5
19.200986110454636,72.98661793758941,7,Yes,Yes,21,6
19.04322921402746,72.85461392293466,3,Yes,Yes,13,4
19.028561687049866,72.82503608475488,3,Yes,Yes,20,4
19.043395983586667,72.8827988733845,5,Yes,Yes,3,3
19.054387322476913,72.88826012970975,9,No,Yes,14,6
18.940648501009463,72.81160673525669,1,Yes,Yes,9,5
19.107585264121983,72.85360025631431,2,No,No,0,2
19.025942751473156,72.85019283157904,4,No,Yes,13,3
18.93365300259111,72.80892639370822,5,No,No,14,1
19.161440095060122,72.82015685128995,1,Yes,Yes,23,4
19.08016674297145,72.88735758539748,5,No,No,10,5
19.07238236381252,72.88337431562512,9,No,Yes,20,2
19.06661665273558,72.88912510315166,6,No,No,4,4
19.18543702961511,72.85374418674529,1,Yes,No,0,4
19.225652423549494,72.97156114730218,3,Yes,Yes,9,3
19.18616377936227,72.83303674673644,4,Yes,Yes,9,3
19.04013379512155,72.89112481718921,7,Yes,Yes,9,5
19.18584663310624,72.82708295694741,5,No,Yes,10,6
19.220145233753314,72.99091826061624,6,Yes,No,3,4
19.18831629021518,72.84278361493813,4,No,Yes,23,0
19.00814863337041,72.84757441675374,5,Yes,No,4,4
18.923199981912724,72.83261045991266,5,No,Yes,14,5
19.115364124300363,72.86519237698887,2,No,Yes,13,3
19.17892860840325,72.81988331164345,6,Yes,No,3,5
18.93645118610122,72.8096597040074,1,Yes,No,22,1
18.93007547292972,72.82219613603257,5,Yes,Yes,5,2
19.006492393420483,72.85396214815889,1,No,No,15,6
19.196292051406125,72.96047157148274,2,No,Yes,23,0
18.926924075469994,72.80957108879772,5,No,No,14,1
19.015713250480218,72.81998880463804,2,Yes,No,3,3
18.908811618653363,72.84934603450951,4,Yes,No,16,5
19.074146604965136,72.88942109887826,9,No,Yes,0,1
19.152876381884806,72.85855730766522,4,No,Yes,2,2
19.140479578128755,72.856280736954,5,No,Yes,4,5
19.21468781796412,72.97249301486174,5,No,Yes,17,5
19.01456186923479,72.83775858868127,7,No,No,8,2
19.191600863494426,72.84360824709111,2,Yes,Yes,5,5
19.026805443572155,72.84300953991915,6,Yes,No,3,3
19.197755095128777,72.98236737118478,5,No,Yes,4,0
18.916078089695134,72.82665928852597,7,No,Yes,8,2
19.125639944346897,72.85959329898624,5,No,Yes,12,2
18.9137940809105,72.83523801153207,3,Yes,No,16,4
19.077154430823423,72.89844660796463,5,No,Yes,16,6
19.127104784088715,72.84382871463136,5,No,Yes,0,0
19.152547975672384,72.85505112372279,2,Yes,No,2,4
19.186585689023396,72.82390394297174,7,Yes,Yes,10,4
19.232850967472768,72.99592371929702,1,No,No,11,6
19.057199688986216,72.90811145376753,3,Yes,Yes,6,1
18.942155214338115,72.82688021383083,3,Yes,Yes,18,6
19.118857816478414,72.84889265774856,5,No,No,3,4
19.205588129756748,72.97495223614747,6,No,No,2,1
19.043428777174714,72.9131283315913,2,Yes,Yes,2,4
19.03892492402851,72.87465934167399,3,Yes,No,3,1
19.03043907148974,72.85063808068061,7,No,No,1,4
19.06612712127301,72.89049005102397,1,Yes,Yes,19,0
19.195654737977584,72.82831205025224,3,Yes,Yes,9,2
19.077955790133622,72.89093318361442,5,No,Yes,7,0
19.136774359726424,72.84873389026721,7,No,Yes,17,6
19.034056118838087,72.83664352269848,4,Yes,Yes,9,2
19.21214120964988,72.96771022238379,6,Yes,Yes,18,0
19.190117191967182,72.99543231299657,3,No,No,18,0
19.177932055347988,72.98635140380199,2,Yes,Yes,3,3
18.917789056626376,72.85856747004853,3,No,Yes,6,4
19.080862349620993,72.88076854689643,6,Yes,Yes,17,3
19.069881594968514,72.88145824136666,3,No,Yes,18,5
19.013895086343126,72.84707832255684,5,No,Yes,2,0
18.92314138194109,72.8107598308431,5,No,No,5,6
19.07232291566761,72.87676551435955,6,Yes,No,13,0
18.925410222372804,72.83031228769403,4,No,Yes,4,4
19.18376842164989,72.84440427004891,6,Yes,Yes,2,3
19.08849870033896,72.89855324327141,3,Yes,No,7,2
19.195804506168766,72.95438751517716,1,No,Yes,17,5
19.19465143159683,72.82133397721577,2,Yes,No,0,2
19.043634007823382,72.88444735497956,5,Yes,No,7,6
19.157604628083497,72.82256373605738,3,Yes,Yes,0,5
19.074200442591316,72.88634123950612,9,Yes,No,22,4
19.13970499700421,72.86402541321745,3,Yes,No,21,1
19.144216289226524,72.84736570169682,4,Yes,No,2,4
19.014762367633033,72.8509827891769,5,Yes,No,16,1
18.912744473277932,72.82592189696933,5,Yes,No,3,0
19.182404155173852,72.84755537426045,3,No,No,1,1
18.92359099493093,72.81081935043731,7,Yes,Yes,20,1
19.032104831820103,72.8968656742571,4,Yes,Yes,10,0
19.10681730293213,72.84340005272323,2,Yes,Yes,1,1
18.992573388445024,72.83956528527027,3,Yes,No,22,3
18.883443931422736,72.81494484275632,2,No,No,0,1
19.047022098741277,72.87864839133728,4,Yes,Yes,7,6
19.19870705238132,72.98271497244583,7,Yes,Yes,1,3
19.185527619870566,72.83211090422014,7,Yes,Yes,18,2
19.033815640324868,72.82767048844315,4,Yes,No,23,2
19.149607175703363,72.86255074725274,1,Yes,No,7,2
19.130492260224916,72.85885071019547,7,Yes,No,10,3
19.15600987290118,72.83202034763757,2,Yes,Yes,19,0
19.176045732467653,72.82436477157906,6,Yes,Yes,9,1
18.93266086735685,72.816426850861,7,No,Yes,7,1
19.13345934787811,72.87124321148902,1,Yes,Yes,5,1
19.180591412312953,72.81418616112379,1,Yes,No,1,4
19.0824585480642,72.87798203497597,5,Yes,Yes,5,4
19.01251544080343,72.84310684147552,5,No,Yes,14,2
18.927749517410682,72.83928257529074,1,No,Yes,4,3
19.115886951948625,72.83241646811177,2,Yes,No,13,4
18.928440206458394,72.81745567499433,10,No,Yes,7,2
18.920444232762346,72.79887145233268,2,Yes,No,0,1
19.05563895298563,72.88015084990819,5,Yes,Yes,9,3
18.93248762350779,72.79893715846504,4,No,Yes,8,0
18.915913756313607,72.7946829610761,1,No,No,21,1
19.17514537669436,72.80794457219685,2,No,Yes,2,1
19.238409955183727,72.95707779403182,3,No,No,3,1
19.07364475077407,72.89126238654114,5,No,No,10,1
19.08024775943998,72.90267607995122,1,No,Yes,13,0
19.076395501165287,72.87617015580344,5,No,Yes,17,2
19.125423847108983,72.8670664836912,1,No,Yes,4,5
19.145984673005074,72.84863938170325,2,No,No,16,6
19.216040702530012,72.97568498243466,4,Yes,Yes,9,1
19.037395627403292,72.8794727530824,1,Yes,Yes,12,3
19.216676498372678,72.95502170649173,3,Yes,Yes,8,2
18.93075046859839,72.82977137284688,7,No,Yes,7,5
19.190069652553472,72.9974912282262,3,Yes,No,13,0
19.195998625201323,72.98359944140557,7,No,No,4,0
19.19770634679987,72.82805682000914,2,Yes,Yes,17,3
19.024376889370295,72.82595348021474,6,No,No,2,6
19.195258861516116,72.82232079546162,3,Yes,No,3,2
18.926762250414917,72.81405278917167,4,No,No,7,1
19.06810904209319,72.90007991286264,1,No,No,11,1
19.077393207391115,72.87801578233497,6,No,No,6,2
19.140252423367716,72.84681081045058,5,Yes,No,11,2
19.143587290438948,72.83984725715146,1,Yes,Yes,7,2
19.177774050561148,72.83349805358603,8,Yes,No,12,0
19.198455665695818,72.82995803541341,2,No,Yes,13,1
19.20845523802246,72.98244917687455,8,No,No,15,6
19.191926124959,72.84582982222557,3,Yes,Yes,2,3
19.016015132859422,72.84272675811484,9,No,No,21,0
19.06097359771257,72.87330177263556,3,Yes,Yes,6,0
19.010642616614966,72.84081564163063,6,No,Yes,7,6
18.924898448639773,72.8203060728301,10,Yes,Yes,14,4
19.024660864892482,72.86144391747798,1,No,Yes,13,5
19.016561497256212,72.84370114993678,7,No,Yes,5,6
19.120409930521845,72.85823356531792,5,No,Yes,3,6
19.035509228734533,72.89069267562004,6,Yes,Yes,15,5
19.01192207980699,72.85597494364129,3,Yes,Yes,9,1
18.922902687589378,72.82703526941381,7,No,No,9,0
19.00846450900627,72.82759490541157,1,Yes,Yes,16,4
19.11400722591127,72.85283018786586,2,Yes,No,22,2
19.053537211670413,72.89909142114989,4,Yes,Yes,21,0
19.128748401262815,72.84207231856628,6,Yes,Yes,15,6
19.038832920745214,72.84101667706145,2,Yes,Yes,0,1
19.053901946115346,72.89627107568609,5,Yes,Yes,11,2
19.007775322905484,72.84062584396217,5,No,Yes,18,3
19.034976450062107,72.88852159864007,2,Yes,Yes,19,1
19.171554771405294,72.83278499606075,4,No,Yes,21,3
19.21903643899678,72.97631607572389,7,No,No,3,0
19.01203561218927,72.85643801720704,1,Yes,Yes,5,2
19.195164230144083,72.82407500343521,1,Yes,Yes,20,1
19.00649978269603,72.79956672954897,1,Yes,No,1,4
18.934357762236715,72.80789335292101,3,No,No,0,6
19.03718206188594,72.87438834222348,2,Yes,Yes,14,0
19.013454179864468,72.8528678777476,6,Yes,No,9,0
19.067059952126638,72.88429191997602,5,No,No,11,0
18.92523162916546,72.80898626251506,7,No,No,5,3
19.17884541695868,72.81621994062164,5,Yes,Yes,23,2
19.19430936577278,72.82725743998745,7,Yes,Yes,18,2
19.164325566980445,72.85081760110639,1,Yes,Yes,3,1
19.20349805034052,72.98716427104455,5,Yes,Yes,2,6
19.047481789783333,72.87451854101941,1,No,Yes,21,6
19.01611848563938,72.89458046132995,1,Yes,Yes,3,6
19.040951724100047,72.88978582243311,5,Yes,Yes,2,6
19.067557699714914,72.89192315488191,7,No,Yes,9,5
18.919691777727692,72.79876522691963,1,No,No,3,1
19.12287391210624,72.84488868669108,6,No,Yes,12,6
19.118580700631092,72.84344737967365,5,Yes,Yes,18,3
19.070725804108548,72.86991675775329,1,No,No,7,3
19.128099256651904,72.84079472588762,6,Yes,Yes,18,6
19.13612947621852,72.83711984561934,5,Yes,No,10,0
19.221978505821447,72.95831916699622,2,No,Yes,14,3
19.161636966530228,72.82267873557437,3,Yes,No,9,2
19.086239146414847,72.8784966928665,5,No,No,18,5
19.127839497473655,72.84138141247381,5,No,No,20,0
19.070696295216433,72.90150613524547,1,Yes,No,15,1
19.216297420928964,73.00141684899515,3,Yes,Yes,6,5
19.024493983931794,72.8850625278362,3,Yes,Yes,12,0
19.047952751765894,72.88040743290703,5,Yes,Yes,20,2
18.939247180951117,72.79703385252427,3,No,Yes,3,0
19.06313362392761,72.90185275306584,2,Yes,Yes,20,1
19.189545381404105,72.81058181689401,2,No,Yes,3,0
19.211000102865025,72.99127987414263,6,Yes,Yes,5,4
19.17382955263833,72.82287244465189,6,Yes,No,16,5
19.030049918612637,72.84001156702315,5,Yes,No,3,2
19.225972993707526,72.9846259430334,1,No,No,18,2
19.088721663094375,72.87651489220421,4,Yes,Yes,22,1
18.9995873938132,72.84962520376516,2,Yes,No,4,6
18.9086354172524,72.82274336990521,1,Yes,No,13,4
19.198881061464764,72.97238543473068,7,Yes,No,16,0
19.223061777653065,72.98300963236186,6,Yes,Yes,20,0
19.196827477857298,72.98680433922588,6,Yes,No,10,6
19.226373303505174,72.96099406436174,2,Yes,No,11,1
19.061201989515958,72.89880861748706,4,Yes,No,17,2
19.229493570521658,72.97504959055023,2,No,No,0,6
19.170469567747993,72.8322169115514,4,Yes,No,14,4
19.182579688543154,72.82817511478045,9,Yes,Yes,0,0
18.985497520391966,72.82136345832212,1,No,No,21,4
19.008310448758458,72.85203586309748,3,Yes,No,15,4
18.91971338946296,72.80260716075465,3,Yes,No,12,0
19.184801867130474,72.83813911163746,5,Yes,Yes,22,4
19.022661144773647,72.85241572320335,6,Yes,No,19,6
19.20838729713535,72.98506869117693,6,No,Yes,10,1
19.054433543554456,72.89742477835861,7,Yes,Yes,3,2
19.078583814646493,72.89506103149083,4,No,No,10,6
19.120136369191158,72.84382850669708,7,Yes,No,1,2
19.18192510903944,72.83973042308162,5,No,No,9,3
19.07527160245413,72.88266740441735,10,No,No,11,2
19.17700619670989,72.82644744652097,8,No,Yes,6,6
19.05751341711396,72.87140006058785,2,Yes,Yes,0,2
19.083838836944498,72.89083300152619,6,No,Yes,16,5
19.087035899622073,72.88235971724461,6,Yes,No,17,5
19.214864493679258,72.9689426628563,5,Yes,Yes,22,1
19.07450426619701,72.89172571461253,2,Yes,Yes,15,2
19.221011709707106,72.97530584286366,4,Yes,No,4,5
19.06014515652907,72.89861734632805,2,No,Yes,5,0
19.142732387984935,72.83840245038012,2,Yes,No,3,5
19.05855377015982,72.88652802101778,7,Yes,Yes,14,5
19.189357825637163,72.82616011163036,6,Yes,Yes,10,2
18.915437027563847,72.81444174222945,6,Yes,Yes,5,0
19.12757056585758,72.84406009754005,4,Yes,No,20,1
19.084825476084415,72.87770317327603,6,No,Yes,7,5
18.92760911809226,72.82076253993581,8,Yes,No,22,0
19.03638642737131,72.901003599946,1,No,Yes,12,0
19.0458634634378,72.88941032502002,10,Yes,Yes,16,3
19.124326374585042,72.86877933371686,3,No,No,17,6
18.931637295590008,72.81392562569874,6,No,No,18,6
18.931826062693553,72.82784847315747,5,No,No,12,6
19.04001214164082,72.89019459954709,7,Yes,No,12,2
19.21088367030608,72.97134389525318,6,Yes,Yes,4,2
19.183073155263358,72.81432703664336,3,Yes,Yes,7,0
19.001661703546908,72.82682164160408,3,Yes,Yes,10,4
19.051165217918378,72.87882386027148,6,Yes,Yes,3,0
19.023315423078373,72.83936221104804,10,Yes,Yes,19,0
19.058006364135885,72.8717615698561,2,Yes,Yes,16,0
19.0193108262771,72.8343632184629,4,No,Yes,20,0
19.13108912684083,72.83245694320095,1,Yes,Yes,6,0
19.050459007344422,72.83869774161718,1,No,No,0,2
19.188114987490636,72.98551834444474,3,Yes,Yes,7,6
19.079014547894804,72.88576108335789,8,No,Yes,15,2
19.166706391469738,72.81107736347549,2,Yes,No,4,6
18.94569232943093,72.81787049413715,4,No,Yes,10,3
18.944187726629334,72.83523785143416,2,No,No,14,0
19.209313845771955,72.97646365156116,9,No,Yes,14,2
19.07871597237557,72.87617068665689,6,No,Yes,0,3
19.050421132174023,72.91625822762514,3,No,Yes,14,5
18.91849522600578,72.82655586625953,4,No,No,7,4
19.12610412195666,72.85545079207667,6,No,Yes,11,3
19.179698675124218,72.8349293099697,9,No,Yes,4,5
19.024582825305863,72.8218932603421,3,No,Yes,0,5
19.092846522292163,72.87922122366702,4,Yes,No,9,0
19.16923387506725,72.83458659861476,5,Yes,Yes,1,5
19.132752506659966,72.8572833896258,6,No,No,1,6
19.087531890246556,72.88272071111645,7,Yes,No,20,5
19.020167195413045,72.84578193505395,7,No,No,19,2
19.19588541812585,72.95676013312577,1,No,No,23,5
19.02959134605983,72.89542350535012,1,Yes,Yes,17,6
19.221323652230513,72.97888028236248,4,No,Yes,11,5
19.181486101396672,72.83990603219979,5,Yes,Yes,12,2
19.194395916199298,72.97025360967979,3,Yes,Yes,18,4
19.20787802275954,72.98708950626367,4,No,No,8,1
19.18768590177545,72.81965456588321,5,Yes,Yes,11,6
19.061972890689162,72.86907671211442,2,Yes,Yes,16,2
19.16914182128658,72.82930700258555,4,Yes,Yes,5,5
19.181542313181872,72.82742700707679,8,Yes,No,1,5
19.14852425258731,72.84027243312168,4,No,No,1,0
19.078902456638414,72.89475276817458,5,No,Yes,6,0
19.08009941956388,72.88434392871729,2,Yes,Yes,22,0
19.045258621980132,72.89085871897694,9,Yes,Yes,6,1
18.940402787729372,72.83375932462751,2,No,No,3,6
19.047856778758042,72.88297468186353,4,Yes,No,13,0
19.143857455873544,72.86219241489674,2,No,No,23,5
19.133689834641093,72.84331519604264,7,Yes,Yes,4,6
18.946301982333623,72.83052381508485,2,No,No,13,4
19.063875594407104,72.87106350350743,2,Yes,Yes,10,3
19.00805127652312,72.82501003203227,3,No,Yes,20,4
19.176888099176864,72.82611535434387,9,Yes,No,13,6
18.91062838467345,72.82757185630317,2,No,Yes,18,0
19.162525390694107,72.8209434779238,1,No,Yes,0,2
19.010011090594244,72.86031940987228,1,No,No,13,6
18.952759144609495,72.82237795709183,4,No,No,13,5
19.203653890722336,72.99832573191534,1,Yes,No,2,6
19.220547606905207,72.98839286274686,6,Yes,Yes,21,3
18.91696418509325,72.82228696464846,7,Yes,No,8,2
19.04362719022632,72.89975091137653,7,Yes,Yes,12,5
19.01634395309474,72.83709757830384,9,No,Yes,1,3
19.176724827788615,72.81014938239977,3,Yes,Yes,1,1
19.147691027804058,72.85321112448929,3,No,Yes,5,0
19.195248287516087,72.83971253769347,1,Yes,Yes,9,5
19.07144775767808,72.88644804904402,2,Yes,No,0,3
19.043292384731558,72.86829593565595,1,Yes,No,22,6
19.05931933315075,72.89702956892313,7,Yes,Yes,21,0
19.226180709198733,72.96048627460813,3,No,Yes,17,4
18.929258981423548,72.8386825951757,2,No,No,16,2
19.195262551834258,72.83153300518649,3,Yes,Yes,12,2
19.21714816158229,72.97248967315474,4,Yes,No,21,2
19.189170706854387,72.96925193127036,3,No,Yes,20,5
19.048388187659473,72.88939043686146,9,Yes,No,19,5
19.043825472959803,72.85081290765369,3,No,Yes,6,5
19.196501403570025,72.97200980369507,3,No,No,20,4
19.214338369947907,72.96309282437477,3,No,Yes,1,6
19.19360456896556,72.85827496119707,1,Yes,Yes,11,4
18.947966625767254,72.84226333676844,3,No,Yes,18,3
19.139141703140407,72.84145499330833,5,Yes,No,0,6
19.132976101368364,72.864929174883,3,No,Yes,17,1
19.075161554134628,72.88853284831495,8,No,No,14,6
19.09548447558582,72.83895688515389,2,No,Yes,3,2
19.213810098865096,72.97143711128543,6,No,Yes,0,2
19.201481312151213,72.96990137090786,5,Yes,Yes,5,6
19.085311390472786,72.87388732031597,1,Yes,No,0,6
19.028679256211763,72.84204580446756,4,Yes,Yes,19,5
19.206816781448875,72.81543719088113,1,Yes,Yes,14,0
19.067845940298405,72.87585512933917,2,Yes,No,23,2
18.919487391078885,72.82069053261158,7,Yes,No,12,2
19.074468326318975,72.8758975975816,2,Yes,Yes,12,3
18.915157141180806,72.82020427837229,5,No,Yes,5,0
19.14025462515092,72.83788880228713,3,Yes,No,12,3
19.062271876229683,72.86128016606175,1,Yes,Yes,6,0
18.935118146895764,72.81655661997081,5,No,No,21,0
19.06881402227773,72.86966344899511,3,No,No,18,0
19.079604188799212,72.87186968074283,6,No,No,7,0
19.153223585608202,72.83865113583971,4,No,Yes,16,4
19.227091909145916,72.98559221305081,2,Yes,Yes,7,0
19.133735386262284,72.86669688021043,1,Yes,Yes,7,3
19.17275410234538,72.82538508841995,5,Yes,No,18,6
19.17723017245219,72.8422084741473,4,Yes,Yes,18,6
18.94156686497476,72.79980305752657,1,No,Yes,14,4
19.049777493132765,72.89527276695625,6,Yes,Yes,8,1
19.007632727800768,72.83270246738302,4,No,No,15,5
19.176563508439585,72.82826878719348,9,Yes,Yes,16,6
18.943987014628515,72.82430929351288,1,No,Yes,12,4
19.188368115226382,72.97020892738564,1,Yes,No,21,5
19.073833347432743,72.88923323243526,3,Yes,Yes,17,2
19.050234349929422,72.89875875634425,7,Yes,No,3,4
19.0479049064655,72.88694628139582,10,Yes,No,8,5
19.182277699308248,72.81041338965372,3,No,Yes,3,0
18.95613110640168,72.81315597838264,1,No,No,11,5
19.141818113023074,72.83498904235482,4,Yes,No,16,6
19.085200747970863,72.8936094827136,6,Yes,No,9,4
19.145175077583897,72.8463726661152,1,Yes,Yes,12,6
19.20406495268059,72.9651699732564,3,No,Yes,10,5
19.072536430448658,72.89083929031955,4,Yes,Yes,18,5
19.22515627186092,73.00213174213935,3,No,No,23,6
19.010832689249433,72.82586109295963,3,No,Yes,23,5
19.174749790904514,72.83478954871106,5,Yes,Yes,23,6
19.07419464482873,72.88425997637441,10,Yes,Yes,14,6
18.914905554760182,72.81267811002184,6,No,No,22,2
19.01510831710314,72.82995298482521,5,No,Yes,19,5
19.212027871874135,72.984420591665,10,No,No,4,0
19.05700115201215,72.88569272614815,7,Yes,Yes,2,3
19.01859681420052,72.83445918886267,5,Yes,No,17,4
19.176335748087485,72.82668696926183,9,Yes,No,7,1
19.076398574835025,72.90154022748368,1,Yes,Yes,3,4
18.92253740755935,72.8398689529947,3,Yes,No,0,4
19.2021263694532,72.9758465794259,4,No,No,22,3
18.917547058380844,72.81731404285733,4,No,No,8,0
19.185921121577067,72.8300904142356,6,Yes,Yes,4,4
19.075098014256085,72.89023161561283,5,Yes,No,19,2
18.9172525041815,72.81799818894532,6,No,Yes,10,5
19.068510951777224,72.88231939051673,6,Yes,No,12,2
18.92009187331522,72.83901652576587,2,No,No,14,3
